"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.03.2018","9.750,0","9.810,0","9.840,0","9.710,0","647,29K","0,00%"
"20.03.2018","9.750,0","9.800,0","9.910,0","9.740,0","3,00M","0,00%"
"16.03.2018","9.750,0","9.770,0","9.770,0","9.560,0","11,41M","-0,51%"
"15.03.2018","9.800,0","9.460,0","9.800,0","9.460,0","706,04K","3,48%"
"14.03.2018","9.470,0","9.420,0","9.490,0","9.400,0","311,16K","0,11%"
"13.03.2018","9.460,0","9.510,0","9.680,0","9.420,0","425,54K","-2,47%"
"12.03.2018","9.700,0","9.710,0","9.710,0","9.580,0","82,80K","-0,10%"
"09.03.2018","9.710,0","9.770,0","9.770,0","9.520,0","21,42M","0,73%"
"08.03.2018","9.640,0","9.700,0","9.730,0","9.540,0","78,38K","0,00%"
"07.03.2018","9.640,0","9.760,0","9.950,0","9.630,0","519,11K","-1,43%"
"06.03.2018","9.780,0","9.400,0","9.830,0","9.400,0","28,24M","1,88%"
"05.03.2018","9.600,0","9.500,0","9.600,0","9.220,0","2,73M","0,00%"
"02.03.2018","9.600,0","9.710,0","9.780,0","9.540,0","308,96K","-2,04%"
"01.03.2018","9.800,0","10.420,0","10.420,0","9.560,0","1,49M","-6,13%"
"28.02.2018","10.440,0","10.600,0","10.620,0","10.420,0","337,48K","-2,61%"
"27.02.2018","10.720,0","10.420,0","10.720,0","10.420,0","129,10K","2,88%"
"26.02.2018","10.420,0","10.600,0","10.640,0","10.400,0","245,33K","-2,62%"
"23.02.2018","10.700,0","10.780,0","10.780,0","10.640,0","97,00K","-0,74%"
"22.02.2018","10.780,0","10.680,0","10.900,0","10.600,0","389,90K","0,94%"
"21.02.2018","10.680,0","10.700,0","10.700,0","10.600,0","366,66K","-0,19%"
"20.02.2018","10.700,0","10.680,0","10.700,0","10.580,0","89,69K","1,13%"
"19.02.2018","10.580,0","10.700,0","10.700,0","10.580,0","30,21K","-0,75%"
"16.02.2018","10.660,0","10.620,0","10.660,0","10.620,0","152,75K","0,38%"
"15.02.2018","10.620,0","10.760,0","10.760,0","10.580,0","120,64K","0,00%"
"14.02.2018","10.620,0","10.540,0","10.620,0","10.500,0","160,81K","-0,19%"
"13.02.2018","10.640,0","10.520,0","10.640,0","10.460,0","413,47K","0,00%"
"12.02.2018","10.640,0","10.500,0","10.760,0","10.500,0","208,62K","1,33%"
"09.02.2018","10.500,0","10.520,0","10.600,0","10.280,0","223,51K","0,00%"
"08.02.2018","10.500,0","10.900,0","10.900,0","10.500,0","71,22K","-2,60%"
"07.02.2018","10.780,0","10.860,0","10.880,0","10.640,0","253,46K","0,75%"
"06.02.2018","10.700,0","10.820,0","11.000,0","10.540,0","492,32K","-1,11%"
"05.02.2018","10.820,0","11.540,0","11.780,0","10.820,0","430,89K","-5,42%"
"02.02.2018","11.440,0","11.460,0","11.540,0","11.200,0","78,30K","-0,17%"
"01.02.2018","11.460,0","11.300,0","11.680,0","11.300,0","191,74K","1,42%"
"31.01.2018","11.300,0","11.480,0","11.520,0","11.260,0","383,31K","-2,75%"
"30.01.2018","11.620,0","11.660,0","11.840,0","11.520,0","117,28K","-2,02%"
"29.01.2018","11.860,0","11.700,0","11.860,0","11.640,0","226,52K","0,00%"
"26.01.2018","11.860,0","11.800,0","11.860,0","11.720,0","249,69K","0,51%"
"25.01.2018","11.800,0","11.800,0","11.800,0","11.520,0","267,36K","0,34%"
"24.01.2018","11.760,0","11.780,0","11.780,0","11.560,0","135,27K","-0,17%"
"23.01.2018","11.780,0","11.680,0","11.780,0","11.520,0","170,10K","0,86%"
"22.01.2018","11.680,0","11.440,0","11.700,0","11.440,0","269,50K","-0,17%"
"19.01.2018","11.700,0","11.560,0","11.700,0","11.380,0","164,56K","1,21%"
"18.01.2018","11.560,0","11.580,0","11.580,0","11.380,0","106,62K","0,52%"
"17.01.2018","11.500,0","11.580,0","11.600,0","11.440,0","193,58K","-0,86%"
"16.01.2018","11.600,0","11.520,0","11.600,0","11.420,0","163,33K","0,69%"
"15.01.2018","11.520,0","11.500,0","11.520,0","11.500,0","21,84K","0,17%"
"12.01.2018","11.500,0","11.380,0","11.500,0","11.240,0","219,04K","0,00%"
